target_TgtNontgt,target_type,ClutterType,num_rows,num_columns,azimuth,depression,version,configuration,FSImageNumber,Column,Row,NormalizedScore,Mean,Variance,StandardDeviation,RMS,Skewness,Kurtosis,Maximum,TotalIntegral,ZeroValuedPoints,serial_num,filename
1,zsu23-4_gun,0,158,158,198.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19538.026
1,zsu23-4_gun,0,158,158,203.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19540.026
1,zsu23-4_gun,0,158,158,208.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19542.026
1,zsu23-4_gun,0,158,158,213.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19544.026
1,zsu23-4_gun,0,158,158,218.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19545.026
1,zsu23-4_gun,0,158,158,223.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19547.026
1,zsu23-4_gun,0,158,158,228.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19549.026
1,zsu23-4_gun,0,158,158,233.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19551.026
1,zsu23-4_gun,0,158,158,238.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19553.026
1,zsu23-4_gun,0,158,158,243.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19555.026
1,zsu23-4_gun,0,158,158,248.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19557.026
1,zsu23-4_gun,0,158,158,253.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19559.026
1,zsu23-4_gun,0,158,158,258.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19561.026
1,zsu23-4_gun,0,158,158,263.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19563.026
1,zsu23-4_gun,0,158,158,273.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19567.026
1,zsu23-4_gun,0,158,158,278.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19569.026
1,zsu23-4_gun,0,158,158,283.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19571.026
1,zsu23-4_gun,0,158,158,288.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19573.026
1,zsu23-4_gun,0,158,158,293.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19575.026
1,zsu23-4_gun,0,158,158,303.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19579.026
1,zsu23-4_gun,0,158,158,308.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19581.026
1,zsu23-4_gun,0,158,158,313.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19583.026
1,zsu23-4_gun,0,158,158,339.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19780.026
1,zsu23-4_gun,0,158,158,344.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19781.026
1,zsu23-4_gun,0,158,158,349.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19782.026
1,zsu23-4_gun,0,158,158,354.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19783.026
1,zsu23-4_gun,0,158,158,359.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19784.026
1,zsu23-4_gun,0,158,158,4.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19785.026
1,zsu23-4_gun,0,158,158,9.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19786.026
1,zsu23-4_gun,0,158,158,14.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19787.026
1,zsu23-4_gun,0,158,158,19.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19788.026
1,zsu23-4_gun,0,158,158,24.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19789.026
1,zsu23-4_gun,0,158,158,29.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19790.026
1,zsu23-4_gun,0,158,158,34.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19791.026
1,zsu23-4_gun,0,158,158,39.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19792.026
1,zsu23-4_gun,0,158,158,44.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19793.026
1,zsu23-4_gun,0,158,158,49.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19794.026
1,zsu23-4_gun,0,158,158,54.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19795.026
1,zsu23-4_gun,0,158,158,69.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19797.026
1,zsu23-4_gun,0,158,158,74.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19798.026
1,zsu23-4_gun,0,158,158,79.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19799.026
1,zsu23-4_gun,0,158,158,89.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19801.026
1,zsu23-4_gun,0,158,158,99.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19803.026
1,zsu23-4_gun,0,158,158,104.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19804.026
1,zsu23-4_gun,0,158,158,109.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19805.026
1,zsu23-4_gun,0,158,158,114.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19806.026
1,zsu23-4_gun,0,158,158,119.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19807.026
1,zsu23-4_gun,0,158,158,124.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19808.026
1,zsu23-4_gun,0,158,158,129.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19809.026
1,zsu23-4_gun,0,158,158,134.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19810.026
1,zsu23-4_gun,0,158,158,139.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19811.026
1,zsu23-4_gun,0,158,158,144.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19812.026
1,zsu23-4_gun,0,158,158,149.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19813.026
1,zsu23-4_gun,0,158,158,154.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19814.026
1,zsu23-4_gun,0,158,158,164.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19816.026
1,zsu23-4_gun,0,158,158,169.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19817.026
1,zsu23-4_gun,0,158,158,174.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19818.026
1,zsu23-4_gun,0,158,158,184.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19820.026
1,zsu23-4_gun,0,158,158,189.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19821.026
1,zsu23-4_gun,0,158,158,194.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19822.026
1,zsu23-4_gun,0,158,158,199.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19823.026
1,zsu23-4_gun,0,158,158,204.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19824.026
1,zsu23-4_gun,0,158,158,209.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19825.026
1,zsu23-4_gun,0,158,158,214.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19826.026
1,zsu23-4_gun,0,158,158,219.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19827.026
1,zsu23-4_gun,0,158,158,224.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19828.026
1,zsu23-4_gun,0,158,158,229.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19829.026
1,zsu23-4_gun,0,158,158,234.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19830.026
1,zsu23-4_gun,0,158,158,239.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19831.026
1,zsu23-4_gun,0,158,158,249.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19833.026
1,zsu23-4_gun,0,158,158,254.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19834.026
1,zsu23-4_gun,0,158,158,259.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19835.026
1,zsu23-4_gun,0,158,158,264.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19836.026
1,zsu23-4_gun,0,158,158,279.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19838.026
1,zsu23-4_gun,0,158,158,284.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19839.026
1,zsu23-4_gun,0,158,158,289.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19840.026
1,zsu23-4_gun,0,158,158,294.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19841.026
1,zsu23-4_gun,0,158,158,299.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19842.026
1,zsu23-4_gun,0,158,158,304.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19843.026
1,zsu23-4_gun,0,158,158,309.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19844.026
1,zsu23-4_gun,0,158,158,314.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19845.026
1,zsu23-4_gun,0,158,158,324.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19846.026
1,zsu23-4_gun,0,158,158,329.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19847.026
1,zsu23-4_gun,0,158,158,334.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19848.026
1,zsu23-4_gun,0,158,158,340.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19849.026
1,zsu23-4_gun,0,158,158,345.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19850.026
1,zsu23-4_gun,0,158,158,350.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19851.026
1,zsu23-4_gun,0,158,158,355.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19852.026
1,zsu23-4_gun,0,158,158,0.99333,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19853.026
1,zsu23-4_gun,0,158,158,5.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19854.026
1,zsu23-4_gun,0,158,158,10.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19855.026
1,zsu23-4_gun,0,158,158,15.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19856.026
1,zsu23-4_gun,0,158,158,20.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19857.026
1,zsu23-4_gun,0,158,158,25.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19858.026
1,zsu23-4_gun,0,158,158,30.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19859.026
1,zsu23-4_gun,0,158,158,35.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19860.026
1,zsu23-4_gun,0,158,158,40.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19861.026
1,zsu23-4_gun,0,158,158,45.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19862.026
1,zsu23-4_gun,0,158,158,50.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19863.026
1,zsu23-4_gun,0,158,158,55.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19864.026
1,zsu23-4_gun,0,158,158,60.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19865.026
1,zsu23-4_gun,0,158,158,70.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19867.026
1,zsu23-4_gun,0,158,158,80.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19868.026
1,zsu23-4_gun,0,158,158,85.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19869.026
1,zsu23-4_gun,0,158,158,95.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19871.026
1,zsu23-4_gun,0,158,158,100.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19872.026
1,zsu23-4_gun,0,158,158,105.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19873.026
1,zsu23-4_gun,0,158,158,110.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19874.026
1,zsu23-4_gun,0,158,158,115.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19875.026
1,zsu23-4_gun,0,158,158,120.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19876.026
1,zsu23-4_gun,0,158,158,125.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19877.026
1,zsu23-4_gun,0,158,158,130.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19878.026
1,zsu23-4_gun,0,158,158,135.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19879.026
1,zsu23-4_gun,0,158,158,140.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19880.026
1,zsu23-4_gun,0,158,158,145.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19881.026
1,zsu23-4_gun,0,158,158,150.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19882.026
1,zsu23-4_gun,0,158,158,155.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19883.026
1,zsu23-4_gun,0,158,158,160.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19884.026
1,zsu23-4_gun,0,158,158,165.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19885.026
1,zsu23-4_gun,0,158,158,175.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19887.026
1,zsu23-4_gun,0,158,158,180.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19888.026
1,zsu23-4_gun,0,158,158,185.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19889.026
1,zsu23-4_gun,0,158,158,190.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19890.026
1,zsu23-4_gun,0,158,158,195.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19891.026
1,zsu23-4_gun,0,158,158,200.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19892.026
1,zsu23-4_gun,0,158,158,205.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19893.026
1,zsu23-4_gun,0,158,158,210.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19894.026
1,zsu23-4_gun,0,158,158,215.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19895.026
1,zsu23-4_gun,0,158,158,225.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19896.026
1,zsu23-4_gun,0,158,158,230.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19897.026
1,zsu23-4_gun,0,158,158,235.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19898.026
1,zsu23-4_gun,0,158,158,240.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19899.026
1,zsu23-4_gun,0,158,158,250.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19901.026
1,zsu23-4_gun,0,158,158,255.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19902.026
1,zsu23-4_gun,0,158,158,260.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19903.026
1,zsu23-4_gun,0,158,158,275.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19906.026
1,zsu23-4_gun,0,158,158,280.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19907.026
1,zsu23-4_gun,0,158,158,285.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19908.026
1,zsu23-4_gun,0,158,158,290.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19909.026
1,zsu23-4_gun,0,158,158,295.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19910.026
1,zsu23-4_gun,0,158,158,305.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19911.026
1,zsu23-4_gun,0,158,158,310.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19912.026
1,zsu23-4_gun,0,158,158,315.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19913.026
1,zsu23-4_gun,0,158,158,320.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19914.026
1,zsu23-4_gun,0,158,158,325.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19915.026
1,zsu23-4_gun,0,158,158,330.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19916.026
1,zsu23-4_gun,0,158,158,335.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19917.026
1,zsu23-4_gun,0,158,158,341.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19918.026
1,zsu23-4_gun,0,158,158,346.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19919.026
1,zsu23-4_gun,0,158,158,351.9933,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,d08,MT_17_30/17_deg/col2/scene1/zsu_23_4/hb19920.026
